"Id","ActivityDate","TotalDistance"
7007744171,2016-04-23,5.40999984741211
7007744171,2016-04-24,7.42000007629395
7007744171,2016-04-25,13.3400001525879
7007744171,2016-04-26,10.1000003814697
7007744171,2016-04-27,10.2200002670288
7007744171,2016-04-28,10.1199998855591
7007744171,2016-04-29,14.3000001907349
7007744171,2016-04-30,2.51999998092651
7007744171,2016-05-01,3.75
7007744171,2016-05-02,9.18000030517578
7007744171,2016-05-03,10.8699998855591
7007744171,2016-05-04,0
7007744171,2016-05-05,11.1000003814697
7007744171,2016-05-06,7.67000007629395
7007744171,2016-05-07,0
7086361926,2016-04-12,8.40999984741211
7086361926,2016-04-13,3.61999988555908
7086361926,2016-04-14,6.11999988555908
7086361926,2016-04-15,5.67000007629395
7086361926,2016-04-16,0.00999999977648258
7086361926,2016-04-17,0
7086361926,2016-04-18,6.71000003814697
7086361926,2016-04-19,7.28999996185303
7086361926,2016-04-20,10.6400003433228
7086361926,2016-04-21,6.17999982833862
7086361926,2016-04-22,6.53000020980835
7086361926,2016-04-23,1.80999994277954
7086361926,2016-04-24,2.16000008583069
7086361926,2016-04-25,6.82000017166138
7086361926,2016-04-26,7.07000017166138
7086361926,2016-04-27,8.34000015258789
7086361926,2016-04-28,7.80000019073486
7086361926,2016-04-29,4.94999980926514
7086361926,2016-04-30,9.40999984741211
7086361926,2016-05-01,8.06999969482422
7086361926,2016-05-02,6.80999994277954
7086361926,2016-05-03,6.76000022888184
7086361926,2016-05-04,8.3100004196167
7086361926,2016-05-05,5.59999990463257
7086361926,2016-05-06,8.38000011444092
7086361926,2016-05-07,8.47999954223633
7086361926,2016-05-08,7.09999990463257
7086361926,2016-05-09,9.10999965667725
7086361926,2016-05-10,10.789999961853
7086361926,2016-05-11,6.51999998092651
7086361926,2016-05-12,2.55999994277954
8053475328,2016-04-12,14.1199998855591
8053475328,2016-04-13,13.3500003814697
8053475328,2016-04-14,15.9700002670288
8053475328,2016-04-15,16.2399997711182
8053475328,2016-04-16,11.1099996566772
8053475328,2016-04-17,13.6899995803833
8053475328,2016-04-18,12.6599998474121
8053475328,2016-04-19,12.4799995422363
8053475328,2016-04-20,12.1899995803833
8053475328,2016-04-21,12.5100002288818
8053475328,2016-04-22,8.28999996185303
8053475328,2016-04-23,17.1900005340576
8053475328,2016-04-24,17.9500007629395
8053475328,2016-04-25,15.6899995803833
8053475328,2016-04-26,9.61999988555908
8053475328,2016-04-27,9.81999969482422
8053475328,2016-04-28,12.3999996185303
8053475328,2016-04-29,9.64999961853027
8053475328,2016-04-30,5.59000015258789
8053475328,2016-05-01,0.850000023841858
8053475328,2016-05-02,1.42999994754791
8053475328,2016-05-03,11.8999996185303
8053475328,2016-05-04,11.1499996185303
8053475328,2016-05-05,11.5100002288818
8053475328,2016-05-06,11
8053475328,2016-05-07,15.6700000762939
8053475328,2016-05-08,17.6499996185303
8053475328,2016-05-09,9.38000011444092
8053475328,2016-05-10,11.3599996566772
8053475328,2016-05-11,9.39999961853027
8053475328,2016-05-12,3.91000008583069
8253242879,2016-04-12,7.15999984741211
8253242879,2016-04-13,6.09999990463257
8253242879,2016-04-14,3.46000003814697
8253242879,2016-04-15,1.76999998092651
8253242879,2016-04-16,6.1399998664856
8253242879,2016-04-17,7.90999984741211
8253242879,2016-04-18,3.48000001907349
8253242879,2016-04-19,2.77999997138977
8253242879,2016-04-20,4.26999998092651
8253242879,2016-04-21,8.5600004196167
8253242879,2016-04-22,1.87000000476837
8253242879,2016-04-23,6.26000022888184
8253242879,2016-04-24,7.13000011444092
8253242879,2016-04-25,4.51000022888184
8253242879,2016-04-26,3.03999996185303
8253242879,2016-04-27,8.18000030517578
8253242879,2016-04-28,1.79999995231628
8253242879,2016-04-29,4.26000022888184
8253242879,2016-04-30,0
8378563200,2016-04-12,6.05000019073486
8378563200,2016-04-13,9.81999969482422
8378563200,2016-04-14,10.5600004196167
8378563200,2016-04-15,11.4700002670288
8378563200,2016-04-16,8.89000034332275
8378563200,2016-04-17,1.69000005722046
8378563200,2016-04-18,10.8100004196167
8378563200,2016-04-19,10.3599996566772
8378563200,2016-04-20,7.44000005722046
8378563200,2016-04-21,12.0100002288818
8378563200,2016-04-22,9.67000007629395
8378563200,2016-04-23,4.53000020980835
8378563200,2016-04-24,2.94000005722046
8378563200,2016-04-25,9.84000015258789
8378563200,2016-04-26,12.8500003814697
8378563200,2016-04-27,5.84000015258789
8378563200,2016-04-28,4.30000019073486
8378563200,2016-04-29,4.90000009536743
8378563200,2016-04-30,2.33999991416931
8378563200,2016-05-01,9.0600004196167
8378563200,2016-05-02,4.80999994277954
8378563200,2016-05-03,6.90999984741211
8378563200,2016-05-04,6.23999977111816
8378563200,2016-05-05,6.78999996185303
8378563200,2016-05-06,5.59000015258789
8378563200,2016-05-07,3.53999996185303
8378563200,2016-05-08,2.32999992370605
8378563200,2016-05-09,6.65000009536743
8378563200,2016-05-10,5.21999979019165
8378563200,2016-05-11,7.25
8378563200,2016-05-12,3.61999988555908
8583815059,2016-04-12,3.91000008583069
8583815059,2016-04-13,4.34999990463257
8583815059,2016-04-14,2.45000004768372
8583815059,2016-04-15,2.6800000667572
8583815059,2016-04-16,4.15000009536743
8583815059,2016-04-17,2.34999990463257
8583815059,2016-04-18,3.00999999046326
8583815059,2016-04-19,4.44000005722046
8583815059,2016-04-20,4.1100001335144
8583815059,2016-04-21,6.65999984741211
8583815059,2016-04-22,6.78000020980835
8583815059,2016-04-23,7.34999990463257
8583815059,2016-04-24,6.46000003814697
8583815059,2016-04-25,3.50999999046326
8583815059,2016-04-26,8.1899995803833
8583815059,2016-04-27,9.72999954223633
8583815059,2016-04-28,4.82000017166138
8583815059,2016-04-29,11.8299999237061
8583815059,2016-04-30,7.86999988555908
8583815059,2016-05-01,3.51999998092651
8583815059,2016-05-02,6.6100001335144
8583815059,2016-05-03,9.36999988555908
8583815059,2016-05-04,2.79999995231628
8583815059,2016-05-05,9.6899995803833
8583815059,2016-05-06,4.55999994277954
8583815059,2016-05-07,4.76999998092651
8583815059,2016-05-08,7.19000005722046
8583815059,2016-05-09,7.69999980926514
8583815059,2016-05-10,6.42999982833862
8583815059,2016-05-11,6.78999996185303
8583815059,2016-05-12,0
8792009665,2016-04-12,1.63999998569489
8792009665,2016-04-13,0.839999973773956
8792009665,2016-04-14,0.779999971389771
8792009665,2016-04-15,1.5900000333786
8792009665,2016-04-16,0.159999996423721
8792009665,2016-04-17,0
8792009665,2016-04-18,0
8792009665,2016-04-19,0
8792009665,2016-04-20,2.00999999046326
8792009665,2016-04-21,0.0900000035762787
8792009665,2016-04-22,2.59999990463257
8792009665,2016-04-23,3.35999989509583
8792009665,2016-04-24,0.259999990463257
8792009665,2016-04-25,0
8792009665,2016-04-26,0.850000023841858
8792009665,2016-04-27,1.12999999523163
8792009665,2016-04-28,3.94000005722046
8792009665,2016-04-29,5.34999990463257
8792009665,2016-04-30,4.59000015258789
8792009665,2016-05-01,1.03999996185303
8792009665,2016-05-02,1.16999995708466
8792009665,2016-05-03,1.54999995231628
8792009665,2016-05-04,1.46000003814697
8792009665,2016-05-05,0
8792009665,2016-05-06,0
8792009665,2016-05-07,0
8792009665,2016-05-08,0
8792009665,2016-05-09,0
8792009665,2016-05-10,0
8877689391,2016-04-12,20.3999996185303
8877689391,2016-04-13,9.57999992370605
8877689391,2016-04-14,18.9799995422363
8877689391,2016-04-15,7.17000007629395
8877689391,2016-04-16,25.2900009155273
8877689391,2016-04-17,8.86999988555908
8877689391,2016-04-18,8.67000007629395
8877689391,2016-04-19,17.3999996185303
8877689391,2016-04-20,18.1100006103516
8877689391,2016-04-21,17.6200008392334
8877689391,2016-04-22,16.3099994659424
8877689391,2016-04-23,7.42999982833862
8877689391,2016-04-24,15.7399997711182
8877689391,2016-04-25,8.73999977111816
8877689391,2016-04-26,8.43000030517578
8877689391,2016-04-27,20.6499996185303
8877689391,2016-04-28,11.3000001907349
8877689391,2016-04-29,7.3899998664856
8877689391,2016-04-30,26.7199993133545
8877689391,2016-05-01,8.31999969482422
8877689391,2016-05-02,3.64000010490417
8877689391,2016-05-03,8.21000003814697
8877689391,2016-05-04,16.2999992370605
8877689391,2016-05-05,10.6700000762939
8877689391,2016-05-06,19.3400001525879
8877689391,2016-05-07,8.13000011444092
8877689391,2016-05-08,8.10999965667725
8877689391,2016-05-09,18.25
8877689391,2016-05-10,8.14999961853027
8877689391,2016-05-11,19.5599994659424
8877689391,2016-05-12,6.11999988555908
